UniqueCount	AmbigCount
0	15
0	20
0	20
0	27
0	5
0	20
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16336	3865
19546	19293
33446	29080
47869	20062
5255	5680
21247	25669
26420	12714
15535	0
4529	1285
35159	3217
18143	969
5145	988
26966	233
0	0
0	0
3	218
0	370
0	0
0	442
0	1913
0	3
0	1
0	29
0	29
4	202
0	19
0	1304
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	16
0	16
0	16
0	7
0	7
0	0
0	0
0	0
2	3898
0	3736
0	3300
0	0
0	0
0	0
0	0
0	13711
0	9877
0	4
0	0
0	649
0	644
0	741
0	3603
0	2691
0	3566
0	11223
0	12227
0	12223
0	12279
0	4327
0	1232
0	2575
1	2142
0	1187
0	8218
0	7545
0	7265
0	17
0	2
301	141
2	54
0	30
3	135
0	12
0	11
0	1
0	9
0	0
0	11
0	12
0	11
0	7
0	0
0	0
0	0
0	0
7	1
824	634
1	613
0	0
0	2
0	2
0	0
0	0
0	587
0	3351
0	3440
0	15
0	811
462	960
0	856
0	829
0	491
0	11
3	14
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	591
0	0
0	2961
0	3616
0	3034
0	633
0	629
0	1
0	14
0	142
0	64
0	3148
0	541
0	511
5	335
0	420
2	121
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	141
2	1404
0	1380
0	0
0	24
0	30500
0	22883
67	28635
5	19693
3	29129
5	17831
0	19792
8	23244
7	2403
0	1221
0	778
0	565
0	750
0	2
5	9
0	5
0	5
0	5
0	5
0	0
0	0
0	62
0	14
11	5
209	2081
0	1
0	0
8	948
0	710
0	2084
0	2035
0	329
0	377
0	197
0	192
0	199
1	107
617	0
15	12
315	549
21	544
1	144
0	2
0	1
0	20
0	0
0	4
0	4
0	13
0	4135
0	4063
0	3972
0	376
0	4
0	0
14	0
0	0
0	0
0	3
0	1
0	3
0	3
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
97	3180
0	453
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	12
0	4
0	679
29	8
296	9
0	576
119	5899
2	5801
12	1516
4	4297
0	0
0	653
0	648
0	0
0	49
1	104
32223	2769
13	6773
1	1100
0	7222
1	1456
0	1131
1	752
0	7223
0	6777
0	6922
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	292
0	147
0	708
1	662
0	415
0	292
0	297
0	182
6	327
1	294
1	57
0	5
12	355
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
2403	1800
0	530
0	1324
0	1085
1	386
0	409
0	407
0	217
0	396
0	6371
0	463
1247	26533
21	21550
1	10645
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	157
746	879
0	684
0	155
0	0
0	0
0	0
0	0
0	0
0	93
1	469
0	108
0	142
2	440
0	335
0	31
0	390
2	435
0	169
0	76
0	98
0	89
1	186
0	186
1	12
59	166
0	4
2	469
2	306
0	439
0	468
0	351
2	314
0	352
0	274
0	355
0	469
3	21
0	3
0	23
1	1
0	10
0	9
0	12
0	0
0	0
36	746
0	0
0	0
0	4
0	6
18	66
0	6
0	0
0	8
0	4
0	1
0	1
0	1
0	0
0	0
3	113
0	133
0	128
0	99
0	87
0	13
0	85
0	128
0	129
0	107
0	83
0	133
0	89
0	132
0	109
0	123
0	122
0	7
0	116
0	19
0	125
0	52
0	117
0	75
0	100
0	84
0	94
0	115
0	114
0	94
0	83
0	62
0	47
0	85
0	111
0	115
28	1642
1588	3408
1	2818
0	2382
0	13
0	13
0	4
0	13
0	8
0	8
0	4
0	1
0	13
0	13
0	13
0	190
1	107
106	220
0	82
18	129
3548	5041
0	1430
14	3637
5	8439
0	942
2	406
0	608
0	309
6	743
0	1430
0	532
0	632
0	272
4	8365
0	8251
0	8057
5	37
0	37
10	460
0	28
0	264
0	468
38	480
2	51
0	22
0	52
0	57
1	3
93	642
0	559
0	38
0	22
0	18
0	0
0	2
0	0
0	2
0	0
54	871
0	489
1	488
2	573
32	230
1	207
0	272
0	54
0	40
0	18
2	7
0	263
0	45
0	6
0	2
0	2
0	121
0	134
0	134
0	1512
0	1512
0	5043
4	1244
0	5040
440	708
0	708
349	15402
2	13885
1	5270
1	4256
14	2925
56	3137
8	1073
0	922
3	457
1	851
18	1126
12	399
4	326
0	529
0	675
0	414
0	0
0	0
77	4219
3	1238
15	4101
1	3608
0	1269
0	1137
1	524
0	99
0	11
0	11
0	9
0	4
0	11
0	1
0	8
2	8
0	25
0	111
4	157
0	90
0	24
0	38
10	1191
493	1072
1	1058
7	221
0	217
178	147
0	20
0	120
0	19
0	7
37	1631
0	1426
1	748
0	1221
0	1049
6	1294
0	1373
5	183
0	1
1	26
0	3
0	3
1	3
3	0
0	75
0	80
454	512
0	511
0	83
0	19
0	11
0	0
0	0
348	965
0	491
0	263
1	480
0	370
4	329
0	149
1322	873
0	763
2	158
1	238
0	861
0	73
0	80
127	0
0	0
0	0
0	0
6258	4622
0	1456
2	3799
0	2498
0	1215
1	778
0	609
2	275
1	98
0	251
0	53964
0	49843
0	49724
0	49899
125	84
3	79
0	800
6	133
460	123
4	85
0	51
0	67
0	63
1	141
0	752
4	661
0	69
0	42
0	397
0	559
0	657
0	138
0	106
0	261
0	688
3	704
0	79
0	66
0	161
1	518
0	233
0	28
0	95
0	18
0	15
0	17
0	2840
6	2626
0	648
0	660
1	219
1361	393
0	49
6	83
4	154
0	1274
0	1285
0	1497
6	491
0	1234
0	158
0	370
0	442
0	118
0	400
23	248
28	134
0	3945
0	306
0	76
1	250
0	1363
2	74
3	1404
0	1882
0	391
0	1779
12	178
0	457
0	361
0	330
0	72
0	286
0	1553
1	588
0	395
0	433
0	3461
0	3477
4	4929
0	4928
31	309
0	130
0	132
0	273
0	85
0	334
0	242
0	282
0	266
0	110
0	198
0	101
0	96
75	451
19	76
0	436
0	0
0	0
0	0
0	0
0	3
0	3
0	8
34	16
0	7
0	0
0	0
0	921
0	328
0	3129
0	329
0	262
0	1104
0	1266
0	294
8	621
0	484
2	356
0	862
1	3053
0	2
2	5
3	2491
1	1766
0	2478
0	2376
72	3293
21	939
0	2383
0	2027
10	3306
1	2293
0	12
0	753
5	1749
0	23
6	174
2	0
5	0
26	220
2	9
1	0
0	132
2	103
0	0
0	259
12	1448
0	0
0	0
8	176
3	84
34	2380
0	607
0	866
0	233
0	680
0	338
11	1019
1	401
0	2380
0	489
0	614
0	947
1	442
2	0
7	3
1	0
0	0
1	0
0	789
1	235
0	503
0	503
0	702
0	235
3	172
0	330
3	272
0	695
12	3
0	3
0	4
0	4
1	2
0	2
0	3
0	1
0	3
0	3
0	1
1	0
0	0
0	3
0	2095
0	2107
0	1537
0	1654
0	1733
0	1735
0	1657
1	1325
0	1554
0	1471
7	988
0	144
0	42
0	16
0	2211
0	2185
0	2086
0	2175
0	1475
0	2028
0	2146
0	2
0	3
0	0
6	1
0	3
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1641
0	552
2275	500
341	516
0	353
5	121
31	93
0	1589
0	1498
0	930
0	688
0	659
0	1032
0	939
0	237
0	202
0	221
0	327
0	282
0	240
0	171
0	261
0	291
0	200
0	244
0	561
0	473
0	342
0	47
0	1
2	66
0	1472
0	1563
0	1543
0	1566
0	1515
0	1573
3	3444
2	323
0	1561
0	44
0	3341
0	354
0	392
0	365
72	803
1	710
0	11
9	803
0	1171
0	132
0	801
0	160
0	106
0	389
0	51
10	1078
0	63
0	77
4	694
0	147
0	244
0	85
0	19
1	88
27	206
4	38
0	78
0	157
0	142
243	155
0	53
0	144
0	135
0	121
0	66
0	32
0	1687
0	1791
0	241
2	39
1	75
1	72
0	119
0	60
0	34
0	36
1	724
328	823
4	405
0	944
3	4
0	1
0	3
0	0
0	0
0	1
0	1
0	0
0	0
0	0
2500	5925
2	5575
8	1067
4	574
3	1021
2	1076
0	862
0	0
7	26
0	26
0	0
0	0
0	179
0	31
0	14
0	12
0	10
0	18
0	176
0	9
3	50
0	24
12	135
0	18
0	16
0	2
8	33
0	21
0	21
0	11
0	1606
1	1633
0	108
0	768
1	569
3	95
8	1
1	28
404	0
28	913
0	333
0	425
8	285
3	2391
187	2867
9	2731
0	98
0	122
0	21
0	563
0	174
0	228
0	412
0	274
0	295
0	232
0	0
0	0
0	135
0	37
0	38
0	43
0	77
0	134
0	110
0	130
0	15
0	4
0	136
0	164
0	46
4	152
0	42
0	35
0	18
0	10
0	22
0	43
12	56
1	65
1	37
0	2
0	0
0	0
0	0
0	0
0	129
0	101
0	70
0	66
0	37
0	34
0	15
0	101
1719	15045
1	15034
522	1870
0	1737
1	855
0	1062
0	527
1984	288
0	0
0	0
0	0
3	73
0	731
0	74
0	6
0	5
0	18
0	5
0	5
0	6
0	4
0	6
0	1
0	4
0	5
0	6
0	7
0	6
0	6
0	5
0	7
0	6
0	3
0	2
0	7
0	5
0	7
0	6
0	7
0	18
0	5
0	6
0	5
0	6
0	1
0	6
0	4
0	5
0	7
0	1
0	4
0	5
0	5
0	18
0	14
0	17
0	4
0	5
0	6
0	6
0	0
0	4
0	1
0	3
0	69
0	46
0	3
0	2
0	1
0	1
0	1
4	578
0	0
0	0
0	0
0	3
0	0
12	1602
0	494
0	482
0	559
0	470
4	1140
0	0
0	0
0	0
25	1459
0	1452
0	214
0	38
0	92
0	165
0	23
0	69
0	107
1	5947
0	5638
0	6892
0	0
90	7088
0	6998
1	4706
0	4404
1	5383
0	379
75	1859
0	6892
0	78
12	628
0	192
0	169
0	394
0	455
7	217
0	318
0	400
0	126
0	96
1	95
4	41
8	66
0	63
0	115
0	119
0	34
0	68
0	40
0	62
0	53
0	54
0	3
0	1587
0	318
0	1178
0	1310
1	812
0	731
0	578
0	1254
0	838
0	316
0	581
0	546
1	624
0	422
0	301
0	750
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	2
0	0
0	10
0	6
0	8
0	0
0	10
0	180
0	165
0	127
0	87
0	3
0	28
0	25
0	62
0	49
0	83
23	9102
0	2338
0	3485
2	3312
1	2840
0	2600
0	1324
0	45
0	805
1	549
0	8581
738	203
2	28
2	176
0	303
0	368
0	5
0	317
14	778
0	129
0	404
0	307
0	641
0	634
0	638
0	643
0	604
0	496
0	442
0	444
0	75
28	488
0	223
0	401
0	421
0	90
0	276
0	317
0	70
0	144
0	25
0	81
0	27
0	39
0	40
0	39
11	13353
19	15131
10	13218
17	8094
0	13038
8	2692
0	4
0	19
0	6
0	1091
0	1093
0	3
0	1
0	936
0	2
0	1
0	0
0	4
0	2
0	2
0	68
0	216
5	110
0	238
0	92
0	31
0	240
0	30
0	59
0	236
0	61
0	7
0	1460
0	1035
0	1455
0	882
0	1290
103	116
0	35
0	46
0	9
0	30
0	0
0	1060
0	325
0	367
0	325
0	309
0	313
0	85
0	290
0	138
46	1071
0	157
0	124
1	128
0	114
0	18
2	10
4	10
0	19
0	17
0	16
0	14
2	7
0	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	2
0	2
0	2
0	1
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7246
65	10825
0	4204
0	2596
0	6858
0	8199
0	10828
0	634
0	2522
0	2959
0	253
0	881
8	419
0	711
0	383
0	625
0	468
0	452
0	244
0	2523
0	1067
0	215
0	749
0	172
0	270
0	771
0	1025
0	254
0	112
0	117
8	757
0	105
0	137
6	825
0	0
0	0
0	0
0	0
0	668
52	3081
0	2940
0	3037
0	2667
1	2477
0	2549
0	302
0	261
0	1063
0	1541
1	68
3	100
0	1358
0	257
0	261
0	127
0	267
1	81
1	549
1	496
0	339
2	212
0	746
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	171
1	341
24	341
0	360
4	340
0	209
0	239
0	28
0	122
0	117
0	48
1	29
3	46
0	19
3	16
0	2
1	2
0	0
0	0
0	39
1	253
0	50
0	255
0	10
0	184
0	86
0	693
0	628
0	343
0	1
0	1
0	6
0	0
4	5
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	41
0	37
0	38
0	10
0	8
0	7
0	8
0	20
0	8
0	666
0	1810
16	1428
0	1434
0	1287
8	1431
0	1046
0	887
0	740
0	57
0	351
0	613
0	311
0	670
0	70
0	67
8	54
0	66
5	71
3	51
0	1016
0	914
0	817
0	635
0	59
1	79
0	10
0	107825
17	1595
0	104146
0	63033
18	106103
0	101742
0	101009
0	105487
34	80195
7	101842
1	99131
0	14
0	0
0	0
0	0
442	496
6	234
0	215
332	3168
5	3225
0	584
0	1830
0	721
0	46
0	349
0	81
0	634
0	75
0	348
0	51
0	94
0	634
0	210
1265	338
1	208
0	105
0	154
351	1299
0	1165
0	241
3	124
0	330
0	769
0	236
0	313
2	566
0	410
0	325
1	202
19	5500
4	1389
6	1136
0	5757
2	1131
1	5980
0	5922
0	5855
0	6266
0	6146
0	5509
0	1784
0	531
0	333
6	2568
12	300
0	1064
0	1741
0	2041
0	1615
0	2116
5	1535
0	1810
0	1080
0	1022
12	7
0	6048
0	5688
2	6051
2	0
0	0
3	1027
0	1073
0	1059
0	740
0	780
1	249
0	95
0	68
0	82
0	55
0	6
0	96
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	92
0	9
2	0
0	0
0	0
0	0
104	734
0	418
1	170
0	723
5	129
0	63
1	91
0	48
0	10
0	119
0	5
0	23
0	1
0	14
5	9
0	11
0	8
0	7
1	15
0	3
0	20
0	22
0	6197
389	5542
0	408
0	1095
0	5941
0	1861
0	1138
0	6107
0	724
0	8
0	32
0	725
1	20
0	67
0	704
0	22
0	720
0	725
0	202
0	724
0	130
0	52
0	675
0	11
0	9
0	9
0	8
0	5
0	4
0	7
0	5
0	43
0	17
0	40
0	15
0	43
0	42
1	41
0	41
0	8
0	190
0	197
0	7
0	203
6	2719
0	2226
0	3876
0	3928
0	892
0	606
4	547
0	3883
26	3887
14	3745
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	27
0	33
0	110
523	110
0	22
0	325
0	325
0	0
608	1140
22	1140
0	914
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	9005
3	8833
0	6311
2	7358
0	6924
0	1343
5	1615
0	750
0	838
0	471
0	213
0	730
2	344
0	761
0	664
0	300
1	62
1	434
2	418
3	499
0	716
0	351
0	254
0	248
0	1315
0	649
0	1242
0	793
0	178
2	85
0	53
0	25
0	72
0	638
2	167
0	167
0	123
0	133
0	141
2	63
0	95
6	80
10	2053
9	2039
2	812
0	533
1	1846
0	223
4	314
0	276
0	199
20	312
0	171
0	181
0	295
0	327
0	0
0	0
1	0
0	0
5	283
17	16337
0	7301
3185	15918
0	8375
1	872
0	6476
0	2642
0	2299
3	841
0	6870
0	55
1	406
0	101
0	63
0	37
0	388
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	6
0	0
0	0
30	643
0	162
3	363
2	169
0	217
0	29
0	69
0	163
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	10
0	0
0	0
0	0
0	0
0	0
198	1276
1	66
0	1150
6	1169
0	78
12	176
1	205
5	38
149	38
1	0
2	37
0	9
0	2
0	4
6	20
33	21719
5	21718
1	21719
0	21718
21	21718
6	21719
9	21719
0	21726
7	18966
4	17284
0	711
1	208
8	157
0	119
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	20
0	20
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2573
0	2723
21	2613
0	1681
0	203
1	141
0	202
0	18
0	72
1	19
2	43
0	17
0	17
0	18
0	18
0	204
2	4
0	8
0	17
3	69
0	12
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
2	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3248
4	3167
0	1695
0	2388
0	2772
1	1387
43	40
0	40
0	8
0	26
0	40
0	82
0	13
1	14
0	75
0	82
0	73
19	339
0	200
0	200
0	279
0	15
2	47
1	126
0	108
0	332
0	108
0	112
0	212
0	177
0	195
0	47
0	5
0	6
1	0
0	0
0	0
3326	0
198	1854
0	200
0	968
0	180
2	236
0	219
1	320
6	224
0	205
0	318
0	131
0	349
0	399
1	100
281	244
2	56
0	236
0	203
0	129
1	10
0	10
0	8
42	796
0	10
3	67
0	1
14	561
2	161
1	99
0	86
1	181
0	150
1	156
1	163
3	125
6	143
153	2020
2	1523
2	976
0	496
0	350
0	1
0	0
0	1
0	0
0	0
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	3726
0	1330
0	1269
0	457
0	891
0	1360
0	449
0	1254
0	1234
0	899
0	2754
0	807
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
387	658
10	124
0	50
1	523
0	18
0	64
0	1
0	13
0	1
0	0
0	0
0	13
0	13
0	1
0	1
0	0
0	0
0	6
0	0
0	6
0	28
0	16
0	92
0	94
0	14
0	26
0	11
0	11
0	10
0	116
0	12
0	6
0	10
0	11
0	12
0	12
0	16
0	117
0	0
0	0
0	0
0	0
0	0
339	5044
25	1237
0	925
0	1057
318	4935
1	314
9	580
2	654
15	1870
7	219
0	970
0	945
3	533
0	866
0	859
1	198
0	834
1	234
0	398
2	6
0	5
0	6
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
8	6
0	178
4	180
0	180
0	22
0	6
0	8
0	3
0	13
0	10
0	10
0	15
0	2
1	5
0	2
0	16
14	3808
1	3600
0	2607
3	111
1	1673
1	216
0	111
0	85
0	1430
0	1437
0	270
0	80
0	172
4	281
0	117
0	115
0	76
2	33
0	3016
0	2690
0	15
0	76
0	15
0	29
0	76
0	69
0	15
3	76
0	35
0	20
0	75
0	18
0	24
0	24
0	49
4	99
0	17
0	16
0	94
0	8
0	10
0	61
0	8
3	95
1	16
0	0
0	0
0	0
0	0
0	0
0	135
0	39
0	35
0	0
3	0
0	376
914	378
3	222
0	93
0	114
0	1141
0	1366
0	1341
0	474
1	280
0	655
0	1250
0	1069
0	1338
0	1293
0	351
0	201
0	371
33	158
1	21
1557	0
2	444
0	153
0	24
1	81
242	306
0	61
0	78
5	395
0	18
0	21
0	16
0	17
0	10
0	9
0	9
0	2
0	2
0	0
0	0
0	1
0	18
0	7
3	620
0	724
0	757
0	160
0	461
0	367
0	203
2	131
0	194
6	297
0	95
0	131
0	69
0	53
1	6784
0	4325
0	6730
0	6794
0	9061
18	9437
30	9399
27	9673
0	9084
0	7822
2	8454
0	1314
2	8066
0	7853
0	4104
0	9442
159	42
0	617
0	606
0	357
0	312
0	147
0	165
0	191
0	170
0	116
0	17
0	16
0	17
0	7
0	6
0	6
575	343
0	257
3	242
3	200
0	193
0	70
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	28
0	5
0	5
0	4
0	0
0	0
0	5
0	2
0	3
4	11
0	1
0	3
0	1
0	0
0	12
1	7
0	6
0	1231
0	0
0	0
0	0
0	0
0	0
0	0
85	2254
0	2174
0	1292
0	1110
0	1173
0	1263
0	758
0	441
51	10
3	5
0	3
2	25
0	2
1	239
2	401
6	187
3	230
7	231
0	79
4	9
0	25
1	35
0	35
5	16
2	956
0	2764
0	3095
0	3728
4	3218
0	3914
0	4063
0	2415
0	2666
1	1717
4	453
0	1404
8	874
1	208
0	97
0	995
0	1130
0	1253
3	390
0	392
1	141
0	216
0	0
29	384
0	143
0	24
0	30
0	151
0	23
1	33
0	35
0	139
0	150
0	23
0	150
0	25
0	20
0	2
0	15
0	8
0	25
0	32
7	1755
0	2705
0	1665
1	1689
0	1981
1	1891
0	822
0	1295
0	1465
0	1105
2	751
0	1178
0	1167
3	718
0	754
0	263
2	90
0	2539
0	4
37	102
0	152
0	1974
1	1804
2	916
0	1944
0	476
0	520
0	274
0	140
2	38
0	1051
0	1021
0	86
0	185
5	740
0	740
0	133
5	194
4	441
7	731
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	106
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	1569
30	1537
1	23
0	1365
1	1343
0	1148
0	67
7	114
5	353
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	668
40	6262
9	1104
1	820
28	1036
0	1411
0	1304
0	1731
0	842
0	5085
1	662
0	851
1	5768
0	851
0	1146
0	472
0	378
0	524
0	802
0	638
0	483
0	0
0	0
0	0
549	950
0	283
0	464
0	557
0	457
0	5
3	474
10	509
0	57
0	1273
1	1257
0	5
0	230
0	275
13	583
0	214
0	1283
0	8
0	8
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
2	2291
0	1224
1	1476
1	11
0	0
0	0
0	0
0	0
0	0
0	23
0	0
0	1
0	1
0	2
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	27
0	0
0	0
74	544
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	38
0	0
0	12
0	0
0	255
9	49
0	28
0	5
0	23
0	262
0	271
0	253
1685	408
1	198
1	131
3	24
0	49
0	3
0	11
4	5
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
1556	47
0	47
0	261
6	399
5	429
3	91
